spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,runp2p_success,runhybrid_success,succeeded
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runp2p.log,../gen/Tst_pirTest/GEMM_13/log/runhybrid.log,True,,,41.171100739,,18,18,12,12,20,20,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:37.96,35,0,274921,0,7.62,1,82768,0.0001,0.0004,0.0001,15,100.00,0.0000,,0:52.30,9060,,True,False,True,,1.80839,0.452097,0:01.86,9178,,True,False,True,,1.78514,0.446285,0:04.29,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runp2p.log,../gen/Tst_pirTest/GEMM_14/log/runhybrid.log,True,,,39.924277992,,18,18,10,10,14,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:42.05,13,0,255252,0,7.06,1,77644,0.0001,0.0001,0.0001,14,100.00,0.0000,,0:41.86,9321,,True,False,True,,1.75775,0.439438,0:01.39,9440,,True,False,True,,1.73559,0.433898,0:03.65,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runp2p.log,../gen/Tst_pirTest/GEMM_15/log/runhybrid.log,True,,,46.881019458,,18,18,7,7,11,31,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:19.92,0,0,118265,86016,7.00,0,107848,0.0000,0.0000,0.0000,14,-nan,0.0000,,0:46.38,6714,,True,False,True,,2.44027,0.610069,0:01.34,7249,,True,False,True,,2.26017,0.565043,0:03.27,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runp2p.log,../gen/Tst_pirTest/GEMM_16/log/runhybrid.log,True,,,58.397648026,,18,18,20,20,28,28,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,16:40.94,133,0,459433,0,10.98,4,77656,0.0010,0.0027,0.0002,20,27.27,0.0002,,1:15.95,4969,,True,False,True,,3.29724,0.824311,0:01.84,,"Assertion fail:
",True,False,False,,0.0,0.0,0:00.61,True,False,False
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_17,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_17/log/runproute.log,../gen/Tst_pirTest/GEMM_17/log/runproute.sh,../gen/Tst_pirTest/GEMM_17/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_17/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_17/log/,../gen/Tst_pirTest/GEMM_17/log/gentst.log,../gen/Tst_pirTest/GEMM_17/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_17/log/maketst.log,../gen/Tst_pirTest/GEMM_17/log/runp2p.log,../gen/Tst_pirTest/GEMM_17/log/runhybrid.log,True,,,58.793101009,,18,18,7,28,13,30,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,10:41.47,0,0,168569,462848,10.00,0,155016,0.0000,0.0000,0.0000,20,-nan,0.0000,,1:10.58,5670,,True,False,True,,12.7661,2.88959,0:02.11,6208,,True,False,True,,10.8454,2.63918,0:04.03,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_18,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_18/log/runproute.log,../gen/Tst_pirTest/GEMM_18/log/runproute.sh,../gen/Tst_pirTest/GEMM_18/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_18/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_18/log/,../gen/Tst_pirTest/GEMM_18/log/gentst.log,../gen/Tst_pirTest/GEMM_18/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_18/log/maketst.log,../gen/Tst_pirTest/GEMM_18/log/runp2p.log,../gen/Tst_pirTest/GEMM_18/log/runhybrid.log,True,,,76.30192103,,18,18,20,36,28,36,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,29:41.26,189,0,106559,383488,14.96,4,72408,0.0020,0.0054,0.0005,26,27.27,0.0005,,1:51.65,2949,,True,False,True,,22.2231,5.55578,0:01.67,,"Assertion fail:
",True,False,False,,0.0,0.0,0:00.91,True,False,False
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_19,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_19/log/runproute.log,../gen/Tst_pirTest/GEMM_19/log/runproute.sh,../gen/Tst_pirTest/GEMM_19/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_19/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_19/log/,../gen/Tst_pirTest/GEMM_19/log/gentst.log,../gen/Tst_pirTest/GEMM_19/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_19/log/maketst.log,../gen/Tst_pirTest/GEMM_19/log/runp2p.log,../gen/Tst_pirTest/GEMM_19/log/runhybrid.log,True,,,29.722822808,,18,18,5,15,7,8,36,36,162,162,,,,,,,,,,,,,,,,,,,,,,,0:37.82,,"Assertion fail:
",True,False,False,,10.7457,0.0,0:01.17,,,,False,False,,,,,False,,False
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_2/log/runproute.log,../gen/Tst_pirTest/GEMM_2/log/runproute.sh,../gen/Tst_pirTest/GEMM_2/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_2/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_2/log/,../gen/Tst_pirTest/GEMM_2/log/gentst.log,../gen/Tst_pirTest/GEMM_2/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_2/log/maketst.log,../gen/Tst_pirTest/GEMM_2/log/runp2p.log,../gen/Tst_pirTest/GEMM_2/log/runhybrid.log,True,,,25.403486127,,18,18,3,7,6,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:57.84,0,0,57386,1995776,6.00,0,1056004,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:37.21,66817,,True,False,True,,3.92331,0.980828,0:06.24,66915,,True,False,True,,3.91757,0.979392,0:22.20,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_3/log/runproute.log,../gen/Tst_pirTest/GEMM_3/log/runproute.sh,../gen/Tst_pirTest/GEMM_3/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_3/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_3/log/,../gen/Tst_pirTest/GEMM_3/log/gentst.log,../gen/Tst_pirTest/GEMM_3/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_3/log/maketst.log,../gen/Tst_pirTest/GEMM_3/log/runp2p.log,../gen/Tst_pirTest/GEMM_3/log/runhybrid.log,True,,,24.617830431,,18,18,5,10,7,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:18.85,0,0,366143,1325056,6.00,0,418054,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:32.01,68557,,True,False,True,,3.82374,0.955934,0:05.53,68647,,True,False,True,,3.81872,0.954681,0:21.32,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_4/log/runproute.log,../gen/Tst_pirTest/GEMM_4/log/runproute.sh,../gen/Tst_pirTest/GEMM_4/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_4/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_4/log/,../gen/Tst_pirTest/GEMM_4/log/gentst.log,../gen/Tst_pirTest/GEMM_4/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_4/log/maketst.log,../gen/Tst_pirTest/GEMM_4/log/runp2p.log,../gen/Tst_pirTest/GEMM_4/log/runhybrid.log,True,,,23.274756921,,18,18,4,11,6,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:13.30,0,0,434230,1560576,6.00,0,525573,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:33.40,75069,,True,False,True,,3.49204,0.87301,0:05.91,71191,,True,False,True,,3.68226,0.920566,0:22.01,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_6/log/runproute.log,../gen/Tst_pirTest/GEMM_6/log/runproute.sh,../gen/Tst_pirTest/GEMM_6/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_6/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_6/log/,../gen/Tst_pirTest/GEMM_6/log/gentst.log,../gen/Tst_pirTest/GEMM_6/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_6/log/maketst.log,../gen/Tst_pirTest/GEMM_6/log/runp2p.log,../gen/Tst_pirTest/GEMM_6/log/runhybrid.log,True,,,61.125714743,,18,18,7,28,13,34,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,10:47.20,10,0,482388,3499008,7.53,1,987400,0.0001,0.0001,0.0001,15,100.00,0.0000,,1:11.87,40137,,True,False,True,,6.53123,1.63281,0:14.05,45694,,True,False,True,,5.73695,1.43424,0:29.03,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_7/log/runproute.log,../gen/Tst_pirTest/GEMM_7/log/runproute.sh,../gen/Tst_pirTest/GEMM_7/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_7/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_7/log/,../gen/Tst_pirTest/GEMM_7/log/gentst.log,../gen/Tst_pirTest/GEMM_7/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_7/log/maketst.log,../gen/Tst_pirTest/GEMM_7/log/runp2p.log,../gen/Tst_pirTest/GEMM_7/log/runhybrid.log,True,,,20.972447501,,18,18,3,3,5,11,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:17.52,0,0,126688,106496,5.50,0,113476,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:27.68,17272,,True,False,True,,1.06716,0.237147,0:00.88,17394,,True,False,True,,1.05968,0.235484,0:04.98,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_8/log/runproute.log,../gen/Tst_pirTest/GEMM_8/log/runproute.sh,../gen/Tst_pirTest/GEMM_8/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_8/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_8/log/,../gen/Tst_pirTest/GEMM_8/log/gentst.log,../gen/Tst_pirTest/GEMM_8/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_8/log/maketst.log,../gen/Tst_pirTest/GEMM_8/log/runp2p.log,../gen/Tst_pirTest/GEMM_8/log/runhybrid.log,True,,,19.157296827,,18,18,3,7,5,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:17.45,0,0,12521,42880,5.50,0,22340,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:29.99,2294,,True,False,True,,8.03487,1.78553,0:00.29,2459,,True,False,True,,7.41765,1.66572,0:00.88,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,GEMM_9,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_9/log/runproute.log,../gen/Tst_pirTest/GEMM_9/log/runproute.sh,../gen/Tst_pirTest/GEMM_9/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_9/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_9/log/,../gen/Tst_pirTest/GEMM_9/log/gentst.log,../gen/Tst_pirTest/GEMM_9/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_9/log/maketst.log,../gen/Tst_pirTest/GEMM_9/log/runp2p.log,../gen/Tst_pirTest/GEMM_9/log/runhybrid.log,True,,,27.914386437,,18,18,3,7,6,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:57.68,0,0,14890,269568,6.00,0,150148,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:36.28,8875,,True,False,True,,7.38434,1.84608,0:00.98,8993,,True,False,True,,7.28745,1.82186,0:03.24,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_0/log/runproute.log,../gen/Tst_pirTest/Kmeans_0/log/runproute.sh,../gen/Tst_pirTest/Kmeans_0/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_0/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_0/log/,../gen/Tst_pirTest/Kmeans_0/log/gentst.log,../gen/Tst_pirTest/Kmeans_0/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_0/log/maketst.log,../gen/Tst_pirTest/Kmeans_0/log/runp2p.log,../gen/Tst_pirTest/Kmeans_0/log/runhybrid.log,True,,,26.912831498,,18,18,3,4,12,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:02.77,0,0,15000576,58002048,5.50,0,38001068,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:47.06,141516,,True,False,True,,1.04197,0.115775,0:16.59,145853,,True,False,True,,1.01099,0.112332,0:51.49,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_1/log/runproute.log,../gen/Tst_pirTest/Kmeans_1/log/runproute.sh,../gen/Tst_pirTest/Kmeans_1/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_1/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_1/log/,../gen/Tst_pirTest/Kmeans_1/log/gentst.log,../gen/Tst_pirTest/Kmeans_1/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_1/log/maketst.log,../gen/Tst_pirTest/Kmeans_1/log/runp2p.log,../gen/Tst_pirTest/Kmeans_1/log/runhybrid.log,True,,,24.025260215,,18,18,3,3,11,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:21.17,19,0,66036880,12000000,5.00,1,38012592,0.0000,0.0000,0.0000,10,100.00,0.0000,,0:42.93,2156905,,True,False,True,,0.0683646,0.00759607,3:55.95,2162757,,True,False,True,,0.0681796,0.00757552,12:18.73,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_2/log/runproute.log,../gen/Tst_pirTest/Kmeans_2/log/runproute.sh,../gen/Tst_pirTest/Kmeans_2/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_2/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_2/log/,../gen/Tst_pirTest/Kmeans_2/log/gentst.log,../gen/Tst_pirTest/Kmeans_2/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_2/log/maketst.log,../gen/Tst_pirTest/Kmeans_2/log/runp2p.log,../gen/Tst_pirTest/Kmeans_2/log/runhybrid.log,True,,,44.802901702,,18,18,3,4,17,24,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:14.75,0,0,41000400,138002048,5.50,0,75001104,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:14.93,72716,,True,False,True,,2.02783,0.225315,0:19.31,76945,,True,False,True,,1.91638,0.212931,0:38.80,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_3/log/runproute.log,../gen/Tst_pirTest/Kmeans_3/log/runproute.sh,../gen/Tst_pirTest/Kmeans_3/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_3/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_3/log/,../gen/Tst_pirTest/Kmeans_3/log/gentst.log,../gen/Tst_pirTest/Kmeans_3/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_3/log/maketst.log,../gen/Tst_pirTest/Kmeans_3/log/runp2p.log,../gen/Tst_pirTest/Kmeans_3/log/runhybrid.log,True,,,37.992911398,,18,18,3,8,13,20,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:58.54,0,0,34001408,116007680,6.50,0,62004156,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:08.20,141780,,True,False,True,,1.05267,0.115559,0:29.78,146058,,True,False,True,,1.00957,0.112175,1:05.87,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_4/log/runproute.log,../gen/Tst_pirTest/Kmeans_4/log/runproute.sh,../gen/Tst_pirTest/Kmeans_4/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_4/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_4/log/,../gen/Tst_pirTest/Kmeans_4/log/gentst.log,../gen/Tst_pirTest/Kmeans_4/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_4/log/maketst.log,../gen/Tst_pirTest/Kmeans_4/log/runp2p.log,../gen/Tst_pirTest/Kmeans_4/log/runhybrid.log,True,,,33.567134867,,18,18,3,4,15,36,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:10.04,20,0,55006208,166025344,5.50,1,72010376,0.0000,0.0000,0.0000,11,100.00,0.0000,,1:27.96,183791,,True,False,True,,0.802303,0.0891447,0:54.19,194087,,True,False,True,,0.759742,0.0844158,1:52.29,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_5/log/runproute.log,../gen/Tst_pirTest/Kmeans_5/log/runproute.sh,../gen/Tst_pirTest/Kmeans_5/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_5/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_5/log/,../gen/Tst_pirTest/Kmeans_5/log/gentst.log,../gen/Tst_pirTest/Kmeans_5/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_5/log/maketst.log,../gen/Tst_pirTest/Kmeans_5/log/runp2p.log,../gen/Tst_pirTest/Kmeans_5/log/runhybrid.log,True,,,65.225118152,,18,18,3,12,18,33,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,9:13.55,77,0,100001920,245010752,7.51,1,110003944,0.0000,0.0000,0.0000,15,100.00,0.0000,,1:48.53,72941,,True,False,True,,2.02158,0.22462,0:28.68,75066,,True,False,True,,1.96435,0.218261,0:50.67,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_6/log/runproute.log,../gen/Tst_pirTest/Kmeans_6/log/runproute.sh,../gen/Tst_pirTest/Kmeans_6/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_6/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_6/log/,../gen/Tst_pirTest/Kmeans_6/log/gentst.log,../gen/Tst_pirTest/Kmeans_6/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_6/log/maketst.log,../gen/Tst_pirTest/Kmeans_6/log/runp2p.log,../gen/Tst_pirTest/Kmeans_6/log/runhybrid.log,True,,,50.723535604,,18,18,3,8,15,34,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:11.01,0,0,26004048,207018432,7.00,0,71010376,0.0000,0.0000,0.0000,14,-nan,0.0000,,1:30.63,141542,,True,False,True,,1.04178,0.115754,0:42.95,146225,,True,False,True,,1.00842,0.112047,1:21.65,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_7/log/runproute.log,../gen/Tst_pirTest/Kmeans_7/log/runproute.sh,../gen/Tst_pirTest/Kmeans_7/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_7/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_7/log/,../gen/Tst_pirTest/Kmeans_7/log/gentst.log,../gen/Tst_pirTest/Kmeans_7/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_7/log/maketst.log,../gen/Tst_pirTest/Kmeans_7/log/runp2p.log,../gen/Tst_pirTest/Kmeans_7/log/runhybrid.log,True,,,66.257491809,,18,18,3,4,20,49,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,10:24.11,9,0,66005952,295023552,6.00,1,111010408,0.0000,0.0000,0.0000,12,100.00,0.0000,,1:48.74,94153,,True,False,True,,1.56613,0.174015,0:43.55,105245,,True,False,True,,1.40107,0.155675,1:14.34,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,Kmeans_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_8/log/runproute.log,../gen/Tst_pirTest/Kmeans_8/log/runproute.sh,../gen/Tst_pirTest/Kmeans_8/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_8/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_8/log/,../gen/Tst_pirTest/Kmeans_8/log/gentst.log,../gen/Tst_pirTest/Kmeans_8/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_8/log/maketst.log,../gen/Tst_pirTest/Kmeans_8/log/runp2p.log,../gen/Tst_pirTest/Kmeans_8/log/runhybrid.log,True,,,79.879589295,,18,18,3,12,20,47,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,11:54.13,14,0,84008192,318024576,7.50,1,116010424,0.0000,0.0000,0.0000,15,100.00,0.0000,,1:54.93,72719,,True,False,True,,2.02775,0.225306,0:35.87,77655,,True,False,True,,1.90216,0.210984,0:57.52,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,LUTTest_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_0/log/runproute.log,../gen/Tst_pirTest/LUTTest_0/log/runproute.sh,../gen/Tst_pirTest/LUTTest_0/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_0/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_0/log/,../gen/Tst_pirTest/LUTTest_0/log/gentst.log,../gen/Tst_pirTest/LUTTest_0/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_0/log/maketst.log,../gen/Tst_pirTest/LUTTest_0/log/runp2p.log,../gen/Tst_pirTest/LUTTest_0/log/runhybrid.log,True,,,7.730632725,,18,18,0,1,2,1,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:50.72,0,0,13,16,4.50,0,21,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:18.77,53,,True,False,True,,0.0,0.0,0:00.15,81,,True,False,True,,0.0,0.0,0:00.18,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,LUTTest_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_1/log/runproute.log,../gen/Tst_pirTest/LUTTest_1/log/runproute.sh,../gen/Tst_pirTest/LUTTest_1/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_1/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_1/log/,../gen/Tst_pirTest/LUTTest_1/log/gentst.log,../gen/Tst_pirTest/LUTTest_1/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_1/log/maketst.log,../gen/Tst_pirTest/LUTTest_1/log/runp2p.log,../gen/Tst_pirTest/LUTTest_1/log/runhybrid.log,True,,,7.462139513,,18,18,0,0,2,2,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:42.46,0,0,264,0,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:18.24,158,,True,False,True,,0.0,0.0,0:00.16,170,,True,False,True,,0.0,0.0,0:00.22,True,True,True
81f8af50,a9206d37,2019-07-30 22:20:02,LUTTest_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_2/log/runproute.log,../gen/Tst_pirTest/LUTTest_2/log/runproute.sh,../gen/Tst_pirTest/LUTTest_2/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_2/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_2/log/,../gen/Tst_pirTest/LUTTest_2/log/gentst.log,../gen/Tst_pirTest/LUTTest_2/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_2/log/maketst.log,../gen/Tst_pirTest/LUTTest_2/log/runp2p.log,../gen/Tst_pirTest/LUTTest_2/log/runhybrid.log,True,,,9.767926549,,18,18,0,0,2,3,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:45.92,0,0,10,256,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:18.93,101,,True,False,True,,0.0,0.0,0:00.16,117,,True,False,True,,0.0,0.0,0:00.17,True,True,True
